DATE,NPIV
2018-06-20 1:30,873.6613482
2018-06-20 2:30,868.8307767
2018-06-20 3:30,866.9933556
2018-06-20 4:30,859.8512932
2018-06-20 5:30,852.3913617
2018-06-20 6:30,845.6346436
2018-06-20 7:30,840.9780845
2018-06-20 8:30,832.2572329
2018-06-20 9:30,825.1814621
2018-06-20 10:30,823.945647
2018-06-20 11:30,821.5640648
2018-06-20 12:30,821.1196012
2018-06-20 13:30,819.388463
2018-06-20 14:30,818.8165627
2018-06-20 15:30,817.2721967
2018-06-20 16:30,821.1231942
2018-06-20 17:30,822.016542
2018-06-20 18:30,825.7286034
2018-06-20 19:30,833.0222543
2018-06-20 20:30,836.5240515
2018-06-20 21:30,841.2711532
2018-06-20 22:30,849.5959769
2018-06-20 23:30,851.282508
2018-06-21 0:30,853.6535269
2018-06-21 1:30,855.6545708
2018-06-21 2:30,858.215107
2018-06-21 3:30,861.8786447
2018-06-21 4:30,855.2594983
2018-06-21 5:30,855.4293771
2018-06-21 6:30,850.4799872
2018-06-21 7:30,850.1701453
2018-06-21 8:30,847.4242466
2018-06-21 9:30,848.5966529
2018-06-21 10:30,849.2999472
2018-06-21 11:30,848.895718
2018-06-21 12:30,848.4604144
2018-06-21 13:30,848.6109524
2018-06-21 14:30,846.839233
2018-06-21 15:30,847.8118159
2018-06-21 16:30,847.3452146
2018-06-21 17:30,842.9414968
2018-06-21 18:30,844.701058
2018-06-21 19:30,847.1247248
2018-06-21 20:30,846.4105351
2018-06-21 21:30,844.3264746
2018-06-21 22:30,848.4992727
2018-06-21 23:30,849.4147295
2018-06-22 0:30,852.7457498
2018-06-22 1:30,854.0329175
2018-06-22 2:30,854.6503678
2018-06-22 3:30,853.8442054
2018-06-22 4:30,850.6727105
2018-06-22 5:30,855.0914721
2018-06-22 6:30,854.1027895
2018-06-22 7:30,858.0265311
2018-06-22 8:30,860.1549511
2018-06-22 9:30,860.0422434
2018-06-22 10:30,862.5884753
2018-06-22 11:30,862.7412214
2018-06-22 12:30,864.3427901
2018-06-22 13:30,864.3393861
2018-06-22 14:30,864.9029121
2018-06-22 15:30,865.507645
2018-06-22 16:30,865.905075
2018-06-22 17:30,868.0610989
2018-06-22 18:30,871.58049
2018-06-22 19:30,868.7246663
2018-06-22 20:30,864.1309195
2018-06-22 21:30,866.9979087
2018-06-22 22:30,865.9600277
2018-06-22 23:30,862.9192975
2018-06-23 0:30,857.7607541
2018-06-23 1:30,857.6360749
2018-06-23 2:30,854.9925513
2018-06-23 3:30,854.3087243
2018-06-23 4:30,852.8742865
